Timestamp,time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-01 17:00:00,0.08633869952336681,0.25206142010299404,0.32322955728154484,0.25206142010299404,0.979838580831411,0.37965698839229767,0.2335602674316797,0.21735608159535288,0.23602967238571881,0.04943363372540187,0.10316198745437277,0.13762373087031335,0.6443096373186235,0.18847968571090123,0.19885631721709032,0.5971090768242979,0.2992411597289777,0.366356608323809,0.32322955728154484,0.4344895813867291,0.5555128787085208,0.8687787822164776,0.43592141459195327,0.6343955172851921,0.27969240244014076,0.7404084741182347,0.20972852746717038,0.41058303420754494,0.24221149627029398
2016-01-01 18:00:00,0.09353359115038984,0.1454592027209636,0.209050432675491,0.1454592027209636,0.2325440940154922,0.2323133704725304,0.30285473812759756,0.27729734073250567,0.08494838310735986,0.029676965194056784,0.14984504134747634,0.0019227280846683473,0.30038475459480607,0.2114689856674694,0.3189243167628475,0.27382057168429397,0.16382248934806679,0.19992623830369438,0.209050432675491,0.4543441698563859,0.638476669343669,0.6291593091456802,0.43572840209493213,0.5816235721734415,0.5796556975887579,0.9159589888054508,0.26129358236088684,0.451065783356194,0.4475830042416264
2016-01-01 19:00:00,0.10072848277741286,0.18399827739774974,0.3724874408317857,0.18399827739774974,0.2887409485623993,0.47841640676491703,0.5027217768576221,0.19365200736927438,0.03738595124450195,0.012534184055160782,0.05799822780049202,0.03367551803489438,0.43933525218277164,0.37281359813637627,0.1493015719677754,0.34776297563614184,0.1363147498713951,0.12431823426578041,0.3724874408317857,0.2989520025114875,0.5257748757521794,0.6573445861715568,0.28757194212974224,0.6550703853190214,0.37315517944482407,0.36015411954501164,0.024156282055188244,0.2830625323410875,0.07739139973672662
2016-01-01 20:00:00,0.10792337440443589,0.3238260069494203,0.3188152043110098,0.3238260069494203,0.7378162930485591,0.4606954865891637,0.4772161804124627,0.34783432253471447,0.19664444183997976,0.057823930322113484,0.059704845700348175,0.9999999999999999,0.5473927269104849,0.39415445966754814,0.4332889573085642,0.560908040909659,0.34261443454514096,0.45589531778006537,0.3188152043110098,0.23764121306332986,0.7574054028888346,0.40437881791115804,0.25178762693724105,0.11651145387688899,0.12704613762511285,0.516761114705232,0.07929628388328612,0.2809068210450699,0.2380795670615767
2016-01-01 21:00:00,0.11511826603100417,0.29025932227333795,0.13632965673475328,0.29025932227333795,0.3032520197502124,0.7443911954375746,0.8736424544074326,0.21345192748397843,0.15606291805752703,0.0407609224953447,0.09774777004512791,0.0,0.4777937807326944,0.6836972400994981,0.04212670413995481,0.33096417142517687,0.2138672049479278,0.30020396878397665,0.13632965673475328,0.06015320879404905,0.24993889451447315,0.9277128633353438,0.0,0.5484750015632187,0.7854605741396385,0.8593986717220934,0.0,0.00562668344922769,0.0
2016-01-01 22:00:00,0.1223131576580272,0.33704418160812644,0.7604340270939185,0.33704418160812644,0.4300120323244502,1.0,1.0,0.32871668816081145,0.09045474266196951,0.009114020351874155,0.00013784144223327743,0.03204660783316997,0.5893859485023063,0.8595767362893354,0.3649550617642001,0.44675417623668406,0.15512953829370044,0.13024579054980207,0.7604340270939185,0.0,0.4709661650197283,0.44149452546355783,0.002347489275617037,0.9864223603236155,0.26001125538914166,0.5984989313177139,0.1431476798391274,0.0,0.37010019014187506
2016-01-01 23:00:00,0.12950804928505022,0.3491254227404409,0.019991319720184322,0.3491254227404409,0.505145430951802,0.702683324732145,0.8332688505405577,0.2431664823806384,0.1407148109865114,0.01176173855208855,0.05727316826521678,0.0034276409515629873,0.4574659524427322,0.8110415761835195,0.3106786688892825,0.593988832304,0.21480572340775736,0.313160460154215,0.019991319720184322,0.34305721226748825,0.43995949579245086,0.8757446532342898,0.3045102346557839,0.6181166304604346,0.6904326035505846,0.9829665965130657,0.3206585214750719,0.3035158194408307,0.26614377651016524
2016-01-02 00:00:00,0.13670294091207325,0.2626365565361303,0.5231077399530649,0.2626365565361303,0.2793941584732817,0.6589209866815886,0.7033790933180847,0.21678680190921598,0.10418413195777687,0.024405752431802222,0.09478744459384014,0.004082375306289611,0.3580618714994651,0.8135932009318116,0.16744844148081398,0.4372498610358248,0.13712484902902103,0.31198022959979776,0.5231077399530649,0.444895565941577,0.2913160375711443,0.9819241596201222,0.43069413850973576,0.6022236072702896,0.5638728984750698,0.7101537100881969,0.0258447335547363,0.34805388888870514,0.0593827702208571
2016-01-02 01:00:00,0.14389783253909627,0.2237184704212218,0.6150513337974607,0.2237184704212218,0.7513133397954272,0.4422488201417633,0.4010257445882994,0.24603375960539128,0.22599430199874948,0.04334828741210649,0.09395736274622601,0.03954967141999778,0.5601935567748786,0.5947457259051605,0.5518751540117713,0.5007234808506981,0.18493255775163317,0.33571486959125163,0.6150513337974607,0.3633675191902251,0.4645879162447477,0.740963431881299,0.34675105325473715,0.8017697687036929,0.3221104686885233,0.5173650635067519,0.07531763200389996,0.3234530817256871,0.21795012432353375
2016-01-02 02:00:00,0.1510927241661193,0.28482270677322385,0.24632025584371692,0.28482270677322385,0.5007681580169601,0.5000614405093295,0.6111710505450266,0.21152557758541748,0.13188995250710067,0.03306312655746159,0.10583047092001263,0.005890658734358591,0.4612790445139448,0.7139663205275002,0.1594527004159362,0.739030825456784,0.9453847353444774,0.3296795930816788,0.24632025584371692,0.45031475718930347,0.6598694088480743,0.44809398517589094,0.41048808388255875,0.0,0.9436622143500184,0.6270790169760795,1.0,0.44711191953039675,0.9575106040661109
2016-01-02 03:00:00,0.15828761579268757,0.20119375414350885,0.6216773876795244,0.20119375414350885,0.2829334534076566,0.6260534086113483,0.6098963796858428,0.16653399451701098,0.1397219407575755,0.029578766810348253,0.10552146197971357,0.008794292492690852,0.3625269157115165,0.702486476882378,0.02551099651468139,0.3091564024613106,0.10369859517139476,0.19405936161871754,0.6216773876795244,0.403597804989691,0.25315129718216434,0.9921944927434341,0.3771370711873467,0.36103180702380655,0.5555579151759205,0.6949567204146978,0.004877466662604227,0.308810657205428,0.01616205938277022
2016-01-02 04:00:00,0.1654825074197106,0.22932584419735333,0.47681874765380855,0.22932584419735333,0.540718158851777,0.2852174642976238,0.3502343026267134,0.33080607240689075,0.2135152482696855,0.03193789441814619,0.08283910395144645,0.04987363641261522,0.6507165873947277,0.5118845500848899,0.04259821334230038,0.4712404301291091,0.2873062746242029,0.33411862964393174,0.47681874765380855,0.400345174575342,0.3127320553557502,0.861983272174645,0.36423549717043346,0.32557108019630476,0.6808744191866218,0.7805946131861472,0.2855260351604156,0.3103128154329327,0.41648383794061716
2016-01-02 05:00:00,0.17267739904673363,0.1713151285438402,0.6624733607808811,0.1713151285438402,0.5804780424620068,0.0,0.7615542704038188,0.21916049793133155,0.05957515892560161,0.018577259020298678,0.12491025093326535,0.006573406056916312,0.6322375292029253,0.61128440004738,0.04790875449814186,0.392676769325941,0.22828054447364335,0.49037112600725424,0.6624733607808811,0.25778928359695585,0.2219002060127797,0.9227169601111944,0.2277091498044975,0.7468655891530531,0.4572302387135451,0.4749637630719088,0.0013990026710541017,0.16685064376556763,0.002651016527716835
2016-01-02 06:00:00,0.17987229067375665,0.1837906150381914,0.6381415831707575,0.1837906150381914,0.5497285993890133,0.15865446010387746,0.6255038520140204,0.161625336375093,0.08778990551820254,0.10079232540032994,0.09732010629282928,0.008836204678683974,0.30799549762348644,0.6680025269475263,0.03263802178230518,0.5028467225583864,0.6250249314181048,0.13062402415233407,0.6381415831707575,0.37069535105196433,0.2962044764132825,0.9630451889249145,0.3885144517434627,0.7525627759590634,0.1328620916370048,0.7240998091931244,0.0,0.2819714895555115,0.0
2016-01-02 07:00:00,0.18706718230077968,0.18963545525083417,0.6663272177980476,0.18963545525083417,0.46469197785979116,0.2373127173277085,0.43152622261928275,0.1278642146631069,0.1213401046379109,0.09266581237120779,0.1476082613791354,0.005299335410956459,0.4057078236903487,0.548727642436925,0.023504408766958917,0.5899844269628856,0.15241909378490934,0.5296158515850047,0.6663272177980476,0.6779715368884022,0.3948578279036743,0.8672333647915242,0.6738719285415279,0.5685854961262322,0.25132721471017944,0.6441779335533481,0.0836177041122046,0.5793891210963823,0.2268538832821413
2016-01-02 08:00:00,0.19426207392734796,0.0852817613921269,0.4687904618023377,0.0852817613921269,0.2311797958580179,0.067240387638862,0.047435434446421815,0.38710176198055823,0.16916464696210687,0.123612082096736,0.07835595074508972,0.005465895861936059,0.5646363798373282,0.28065898053460714,0.035172283211575284,0.21247582972157986,0.188930276785136,0.3525839639600207,0.4687904618023377,0.5661571948197163,0.46478578162645356,0.9492432457281308,0.5684748653510857,0.6441625266504047,0.48784535634843257,0.8898233603301859,0.06165767851883449,0.5008709939064772,0.1776912388474477
2016-01-02 09:00:00,0.20145696555437098,0.09289602366033994,0.7028978744305049,0.09289602366033994,0.2382351181835098,0.18106329614291042,0.09564583074962271,0.31705057464706166,0.1386985373034545,0.0844498504612101,0.10989403810696285,0.03166397270758191,0.6015949534232505,0.19424428475539912,0.041744302487720014,0.3651942568772442,0.2877454078402142,0.37469822737241704,0.7028978744305049,0.5267511845425755,0.5217128158571644,0.6072327698801794,0.5046385711533676,0.5764149173711246,0.48171142754895674,0.14701342199438225,0.28296669815057435,0.4576949831243208,0.7046401930671348
2016-01-02 10:00:00,0.208651857181394,0.18900940469556773,0.17980384838801527,0.18900940469556773,0.5900326441248108,0.2829705720339718,0.33182179254356736,0.45013014939020246,0.10398019875394648,0.07154593000988631,0.04918895252003885,0.0018100237587301317,0.49212722924948404,0.4673619062660399,0.04494450993150456,0.3504479924438721,0.36369635620823426,0.24046865691655744,0.17980384838801527,0.5502857653761204,0.6650255479125202,0.7412892810496401,0.5420296649447643,0.26507097026651394,0.3903172085487005,0.6148260217994808,0.16203548541076346,0.5404510669588112,0.283110282287553
2016-01-02 11:00:00,0.21584674880841703,0.133334890609606,0.6349750585696742,0.133334890609606,0.2973820213487179,0.30310252642118435,0.26928963748677837,0.27266261232796907,0.21594442972225425,0.06874758610919891,0.09510251322737706,0.00448824589444902,0.46598117724465166,0.4286976349350491,0.02807417352160793,0.40393967270399855,0.24972815346612917,0.31640757557803234,0.6349750585696742,0.36210534487551493,0.12482977757603264,0.8900590314302481,0.3426663170024473,0.5962892141734812,0.3831455569767484,0.6501150573648997,0.01935244711211318,0.2255528009498559,0.05194164107064502
2016-01-02 12:00:00,0.22304164043544006,0.2347726475067944,0.6343363168217379,0.2347726475067944,0.7445261511195606,0.4500089686888458,0.5499645231027632,0.33708292431479137,0.1456696452874322,0.07638180356992934,0.1609627938828071,0.0023553084383020305,1.0,1.0,0.027836321748756998,0.6342325701836687,0.23992846387161956,0.2606929845596006,0.6343363168217379,0.47720880892458195,0.20932993470442374,0.8904457238042962,0.4463602971007069,0.43413148409245395,0.6354373143413228,0.8230552848591058,0.014325177985639278,0.3495947636705159,0.040862220272049145
2016-01-02 13:00:00,0.23023653206246308,0.18514183483093352,0.7009138798623198,0.18514183483093352,0.5085815765634285,0.48931088653190447,0.4177107665073241,0.32934158672027203,0.10994637058834078,0.058501059581237705,0.0453647148750298,0.007280694780607302,0.4708103011847562,0.6194525605085479,0.02121719323723817,0.43684844735431183,0.3171007169821214,0.2873855374447765,0.7009138798623198,0.48469407361472283,0.6172934343610694,0.6356992777235448,0.46705668417240703,0.5351168180470438,0.44782185835600713,0.3956315052451418,0.07628246143221312,0.472147938966107,0.19935644288430596
2016-01-02 14:00:00,0.23743142368903136,0.13837463516864515,0.450263991303632,0.13837463516864515,0.5791149089750323,0.3177542116326951,0.3063327281998386,0.39618587986965725,0.0974811390742727,0.04845240513853098,0.1286789460607365,0.0035564154528842755,0.348254268382166,0.6048337742330319,0.02232323305310127,0.24767563564224832,0.22037372396758456,0.17861759036080607,0.450263991303632,0.48124023598809085,0.6761525658484351,0.7741892304821754,0.47978757327035165,0.6776471395059431,0.21510047343231692,0.41217970240678714,0.315732813341052,0.4825100169901022,0.40348471551850223
2016-01-02 15:00:00,0.2446263153160544,0.22393559772876961,0.43262238223806065,0.22393559772876961,0.6947347760517675,0.38628888345962487,0.31774030193609903,0.21150335867103945,0.1337666454083032,0.25075703980960545,0.03787175690730371,0.0024899486075804604,0.7615739054657757,0.5809906423974414,0.11091397071509776,0.6726678958461279,0.0991394799489678,0.204096232771022,0.43262238223806065,0.49739499803673826,0.1957005016469382,0.9992550087479013,0.46648719642858283,0.5530392056009674,0.9686944064274527,0.8104726769467624,0.006332327879508039,0.36357283562798703,0.01219467602749744
2016-01-02 16:00:00,0.2518212069430774,0.19708786813641813,0.41817152364277915,0.19708786813641813,0.5411689310983279,0.41590290498170135,0.40794957265729803,0.47677973805211404,0.186619381446389,0.10622370217235048,0.044659852489417284,0.0041392695831456855,0.696880319168198,0.6121875863702764,0.13033629010388506,0.38585644618975135,0.23435870447365612,0.2152668106292923,0.41817152364277915,0.6560814008298694,0.6714037966875006,0.8338439655708578,0.6570624230997357,0.013852766700757968,0.6337194469419749,0.6914538173658824,0.19861013781826678,0.6424988677979172,0.5051740529471991
2016-01-02 17:00:00,0.25901609857010044,0.12659513418655602,0.15976720986968163,0.12659513418655602,0.22010090368685342,0.2059201867947715,0.1921393295886958,0.35487109837494446,0.1321906403865747,0.1619436078631873,0.10817126262067456,0.0029045024122352874,0.5560097246832202,0.4254007580842578,0.20338825010145636,0.2729654859525996,0.35189406906456944,0.21470085186017554,0.15976720986968163,0.2665426108375148,0.4735849715423024,0.4279873337966431,0.21646607097540277,0.4767071894080104,0.7743360482678838,0.5845282648039111,0.17131562109624937,0.23476403490705103,0.43964823753108084
2016-01-02 18:00:00,0.26621099019712346,0.32358507912873025,0.05644857530406856,0.32358507912873025,0.9527124397128348,0.5758863177446966,0.5319901386473649,0.39699483385898326,0.21769859292357985,0.11062650126178573,0.04513447434278328,0.010029277973677229,0.5422199189525149,0.6697151261499583,0.03358959546882265,0.5883886334108607,0.40146886534246273,0.37523416450086583,0.05644857530406856,0.4464541664381102,0.5130765739027201,0.8491751013377398,0.43444147277681466,0.4314655354992496,0.5858280818228334,0.6640570619016812,0.243573728202472,0.4056683827210001,0.3340280824923212
2016-01-02 19:00:00,0.2734058818241465,0.1776737761919828,0.2682946651048218,0.1776737761919828,0.30057741293334944,0.45625959626329854,0.4024645205336118,0.2713674075168654,0.08938930636002274,0.029932925847629507,0.06173157986250666,0.0013963318326133817,0.4206342253517348,0.6508715994788168,0.019288158015789703,0.39809829230896454,0.17634405790470994,0.41364874030952026,0.2682946651048218,0.4244282135743668,0.1533340316817393,0.9858289413552623,0.39688258589131775,0.3808032337510667,0.5499112798686088,0.8473422158164978,0.014652712186303485,0.2861637503807831,0.03923504461020916
2016-01-02 20:00:00,0.28060077345071477,0.1617249565064318,0.33131858099517303,0.1617249565064318,0.22962044831079448,0.34064466473527394,0.3390865698961192,0.41440942074560994,0.0,0.11998193449219575,0.2479028289740426,0.002438912949696087,0.26261406372110657,0.3480574090891142,0.2799914036407227,0.31805974960408084,0.10278690369013407,0.22680588014033676,0.33131858099517303,0.5161638268325662,0.5292200612218769,0.896250165628727,0.5034164725136921,0.714815307873998,0.6251324057920773,0.7373518789973221,0.2077150807917695,0.4801391239340044,0.42416264443469354
2016-01-02 21:00:00,0.2877956650777378,0.2131346231748558,0.42579469143874565,0.2131346231748558,0.5093096896421838,0.2963858551752282,0.2864574521857254,0.2563479370690901,0.23508557611699943,0.13530327708498918,0.10284843502410856,0.0024695349281504547,0.48687580924351087,0.5265872389149917,0.5437609454116066,0.4684163151734208,0.3183820548014179,0.33352272873956434,0.42579469143874565,0.535113718876413,0.06971844920097303,0.9956476826851057,0.5420061940871125,1.0,0.20133974142450978,0.28177589609623876,0.0,0.3363520123810691,0.0
2016-01-02 22:00:00,0.2949905567047608,0.1333115436232212,0.9223312812432387,0.1333115436232212,0.5353260089808446,0.15943388453375176,0.17354274143449935,0.23986081501536036,0.10614851614937237,0.1871509017639857,0.15897645371702374,0.0033944143143543742,0.29780927907643184,0.4904893986654557,0.30143475468410685,0.4841828928475349,0.4287582469010881,0.3504933799891904,0.9223312812432387,0.6126339689838733,0.07334986091227569,1.0,0.6170013006822991,0.9803524207749135,0.19336626534307272,0.337891952535766,0.0,0.3834920987557182,0.0
2016-01-02 23:00:00,0.30218544833178385,0.037173488043279634,1.0,0.037173488043279634,0.00026015443350828896,0.10834294379958778,0.18558525796549016,0.08562185417321502,0.11913207708218321,0.06182436310124588,0.08474768677391586,0.0014536639283398087,0.17350542905995556,0.3933006277885258,0.10090336446307605,0.1997899176759086,0.06466058092760671,0.07757854122263944,1.0,0.6324167364732506,0.003794359672707359,0.9985965500550296,0.6301987823601508,0.6706785995953766,0.4748456975686694,0.7128888816096566,0.0013253709515249382,0.3969207923581602,0.002120813222173468
2016-01-03 00:00:00,0.30938033995880687,0.12864761150115628,0.8948302638625248,0.12864761150115628,0.8576059171673645,0.034262626119589155,0.03565539953751387,0.3888770567845927,0.3349411179935058,0.1787089326560523,0.4628573408279273,0.0022415188813146927,0.5068384965659539,0.41065365025466893,0.09990315375461059,0.5430291080136357,0.7984650348056197,0.33883959184096324,0.8948302638625248,0.7458113725384463,0.3607900648300102,0.8048041795226109,0.7411016783445392,0.41592973368753405,0.3231355643033697,0.7118058683350666,0.13916394991011855,0.6172456095555982,0.22374579493930086
2016-01-03 01:00:00,0.3165752315858299,0.03413768840394482,0.9072765570373327,0.03413768840394482,0.29217053232466167,0.029687282149749104,0.031762297678507884,0.28787458084770134,0.17298884300542283,0.11497694149537359,0.10484689439459771,0.0023446671543695882,0.5436864430748152,0.3306895802898093,0.0344185350589373,0.28403049899055044,0.3995986453784959,0.22714442942166319,0.9072765570373327,0.5864231075442865,0.0,0.9822675857145562,0.5893627181297614,0.5074032164043487,0.2382162073585909,0.6128442508168663,0.04721570539187309,0.3656921078140695,0.08777607137633466
2016-01-03 02:00:00,0.3237701232123982,0.0903907267405353,0.718582951661079,0.0903907267405353,0.23827195239332263,0.05685629548009378,0.018297937420368476,0.19480705283167296,0.3190534385528143,0.6352620694790819,0.23166017501949288,0.002020883174356211,0.4418298593455074,0.32502862557744683,0.2137367319387343,0.3463854365172071,0.11358250462459588,0.2936141060867228,0.718582951661079,0.5329301906269825,0.3318784408207922,0.8195647412270861,0.5385150889537098,0.42841432838952187,0.20832370751714785,0.6641553315371828,0.11654123884098595,0.41340765295509235,0.15028521281263713
2016-01-03 03:00:00,0.3309650148394212,0.15545734229465066,0.39863937646046704,0.15545734229465066,0.8583740991326363,0.1286937786205435,0.20494798978138604,0.266713939832958,0.3295345723025098,0.024174873118159176,0.15071652674145497,0.0009604960464233356,0.560376986798995,0.40244600623840143,0.0939451381910397,0.37810162549459025,0.7265905291519281,0.3587200020767811,0.39863937646046704,0.5981457325941429,0.31890079960892503,0.9826326449487972,0.5992765662955727,0.7273061554628981,0.22672951164754845,0.5045633961986029,0.03788478921016016,0.4974332283615142,0.12461605967529618
2016-01-03 04:00:00,0.3381599064664442,0.10860525872159635,0.8296307761238702,0.10860525872159635,0.7735722663505924,0.12677553570266184,0.07175034905589164,0.2503386828630948,0.1533150348896507,0.07799147408066524,0.23797415418972467,0.0028274117757795467,0.5780318080173902,0.3249940774667348,0.2370659532447181,0.4746714052829183,0.38665421511474074,0.4682897075391249,0.8296307761238702,0.5500484539817334,0.9863123712420128,0.4466905352309203,0.561811226581977,0.488913026377098,0.037388152798938645,0.35416171906349037,0.3938179823893239,0.6150749846722484,0.6033530788357466
2016-01-03 05:00:00,0.34535479809346725,0.17320742288191834,0.19899370398015387,0.17320742288191834,0.2779429524006524,0.18392723794574353,0.21759889856026235,0.22174834063493046,0.11352386450101593,0.0492804002867349,0.167448445144329,0.0031707412503836317,0.5591559351120821,0.43198957634145363,0.4257028112829838,0.46928753937679585,0.2858215329955439,0.2685909982795757,0.19899370398015387,0.5841555944592323,0.788237485014607,0.8674848500417789,0.5735935971231318,0.25051203075613415,0.5214335956434009,0.05031200609271741,0.11248641621725927,0.6064594126169757,0.3248317975720345
2016-01-03 06:00:00,0.3525496897204903,0.14430922816872363,0.0475695040514912,0.14430922816872363,0.749786981543003,0.1761408047475293,0.1895623329012812,0.35463265061506355,0.1803362637015965,0.027274777089902988,0.040676062291068904,0.0020703982579352194,0.7057492494462821,0.5570685434516522,0.0343417325198305,0.298027603423415,0.891101952579792,0.29019469387040286,0.0475695040514912,0.605973754583914,0.7652385441763563,0.7057271033496217,0.6080385266394402,0.25014815307874017,0.4199938987870179,0.4532912138756725,0.15023155906279517,0.6102710463685102,0.3586002632733655
